;doc_title;alignment;entry_type_num;reg_sent;sim_sent;ter;reg_label_count;sim_label_count;reg_labels;sim_labels;pov_change;verb_tense_change;passive_active_sub;reg_prox_used;sim_prox_used;simple_synonym;word2phrase;phrase2word;phrase2phrase;source_used;target_used;deleting_info;removal;summarization;percent_deleted_unused;token_length_ratio;is_adding;examples;explanations;percent_added_unused;pron_explicitation;number_moved_words_ooo;num_svo_ooo;sentence_split;nbchars_ratio;reg_nbchars;sim_nbchars;levsim;wordrank_ratio;reg_wordrank;sim_wordrank;deptree_depth_ratio;deptree_type;reg_depth;sim_depth
1258;410_84229;(('410_84229-1-22-3',), ());5;Online tutoring has relatively recently emerged as a mechanism to provide tutoring services in contrast to more traditional in-person teaching.;"
";1.0;{'D': 23};{};['D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D'];[];0;0;0;[];[];0;0;0;0;[];[];0;1;0;0.0;0.0;0;0;0;0.0;0.0;[];0.0;0;;124;0;;0.0;-10.99879455565;0.0;0.0;0;[10];[]
1259;410_84229;(('410_84229-1-22-4',), ());5;One of the potential drawbacks of online tutoring stems from the influx or sensory overload of information from different materials.;"
";1.0;{'D': 21};{};['D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D'];[];0;0;0;[];[];0;0;0;0;[];[];0;1;0;0.0;0.0;0;0;0;0.0;0.0;[];0.0;0;;113;0;;0.0;-12.2265691757;0.0;0.0;0;[7];[]
1260;410_84229;(('410_84229-1-22-5',), ());5;"""For example, mate- rial presented in multiple modalities run the risk of interrupting the learner from a coherent learn- ing experience, of imposing a “split attention” effect (the mind cannot concentrate on two things simultaneously), or of overloading the learner's limited supply of cognitive resources.""";"
";1.0;{'D': 57};{};['D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D'];[];0;0;0;[];[];0;0;0;0;[];[];0;1;0;0.0;0.0;0;0;0;0.0;0.0;[];0.0;0;;264;0;;0.0;-11.1120386124;0.0;0.0;0;[9];[]
1261;410_84229;(('410_84229-1-23-0',), ('410_84229-0-8-0',));1;Peer tutoring refers to the method of tutoring that involves members of the same peer group teaching or tutoring one another.;In the United States, peer tutors are students teaching other students of the same or similar age or grade level.;0.8181818181818182;{'C': 2, 'R': 1, 'D': 15, 'M': 4};{'A': 15, 'C': 7};['C', 'R', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'M', 'M', 'M', 'D', 'D', 'M', 'D', 'D', 'D', 'D', 'C'];['A', 'A', 'A', 'A', 'A', 'C', 'C', 'A', 'A', 'C', 'A', 'A', 'C', 'C', 'C', 'A', 'A', 'A', 'A', 'A', 'A', 'C'];0;0;0;[];[];9;0;0;0;[0, 1, 2, 5, 7, 9, 10, 14, 16];[];1;0;0;0.7272727272727273;1.0;1;0;0;0.6818181818181818;;[teaching];0.0;0;1.1170212765957446;105;94;84.0;0.8799493691389384;-11.400010347374998;-10.03143191335;1.25;1;[10];[8]
1262;410_84229;(('410_84229-1-23-1',), ());5;The characteristics of a peer tutoring group/pairing vary across age, socioeconomic class, gender, ethnicity.;"
";1.0;{'D': 20};{};['D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D'];[];0;0;0;[];[];0;0;0;0;[];[];0;1;0;0.0;0.0;0;0;0;0.0;0.0;[];0.0;0;;96;0;;0.0;-11.848450422275;0.0;0.0;0;[5];[]
1263;410_84229;(('410_84229-1-23-2',), ());5;"It has been defined as ""a class of practices and strategies that employs peers as one-on-one teachers to provide individualized instruction, practice, repetition, and clarification of concepts""";"
";1.0;{'D': 36};{};['D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D'];[];1;0;1;[0, 2];[];0;0;0;0;[];[];0;1;0;0.0;0.0;0;0;0;0.0;0.0;[];0.0;0;;167;0;;0.0;-10.946645021475;0.0;0.0;0;[13];[]
1264;410_84229;(('410_84229-1-24-0',), ());5;"Studies have found that peer tutoring provides academic benefits for learners across the subject areas of ""reading, mathematics, science, and social studies"" Peer tutoring has also been found to be an effective teaching method in enhancing the reading comprehension skills of students, especially that of students with a low academic performance at the secondary level in schools.";"
";1.0;{'D': 64};{};['D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D'];[];0;0;1;[28, 31];[];0;0;0;0;[];[];0;1;0;0.0;0.0;0;0;0;0.0;0.0;[];0.0;0;;324;0;;0.0;-10.099319457975;0.0;0.0;0;[13];[]
1265;410_84229;(('410_84229-1-24-1',), ());5;Additionally, peer tutoring has been proven especially useful for those with learning disabilities at the elementary level, while there is mixed evidence showing the effectiveness of peer tutoring for those at the secondary level.;"
";1.0;{'D': 37};{};['D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D'];[];0;0;1;[3, 5];[];0;0;0;0;[];[];0;1;0;0.0;0.0;0;0;0;0.0;0.0;[];0.0;0;;197;0;;0.0;-10.5784788132;0.0;0.0;0;[9];[]
1266;410_84229;(('410_84229-1-25-0',), ());5;Although certain types of tutoring arrangements can require a salary for the tutor, typically tutoring is free of cost and thus financially affordable for learners.;"
";1.0;{'D': 27};{};['D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D'];[];0;0;0;[];[];0;0;0;0;[];[];0;1;0;0.0;0.0;0;0;0;0.0;0.0;[];0.0;0;;140;0;;0.0;-11.2761616707;0.0;0.0;0;[5];[]
1267;410_84229;(('410_84229-1-25-1',), ());5;The cost-effectiveness of tutoring can prove to be especially beneficial for learners from low-income backgrounds or resource-strapped regions.;"
";1.0;{'D': 25};{};['D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D'];[];0;0;0;[];[];0;0;0;0;[];[];0;1;0;0.0;0.0;0;0;0;0.0;0.0;[];0.0;0;;126;0;;0.0;-11.3493452072;0.0;0.0;0;[9];[]
1268;410_84229;(('410_84229-1-25-2',), ());5;In contrast, paid tutoring arrangements can create or further highlight socioeconomic disparities between low-income, middle-income and high-income populations.;"
";1.0;{'D': 27};{};['D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D'];[];0;0;0;[];[];0;0;0;0;[];[];0;1;0;0.0;0.0;0;0;0;0.0;0.0;[];0.0;0;;143;0;;0.0;-10.65378332135;0.0;0.0;0;[7];[]
1269;410_84229;(('410_84229-1-25-3',), ());5;A study found that access to private tutoring was less financially affordable for low-income families, who thus benefited less from private tutoring as compared to high-income populations, who had the resources to profit from private tutoring.;"
";1.0;{'D': 43};{};['D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D'];[];0;0;0;[];[];0;0;0;0;[];[];0;1;0;0.0;0.0;0;0;0;0.0;0.0;[];0.0;0;;208;0;;0.0;-9.9445991516;0.0;0.0;0;[13];[]
1270;410_84229;(('410_84229-1-26-0',), ());5;Tutoring has also emerged as a supplement to public and private schooling in many countries.;"
";1.0;{'D': 16};{};['D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D'];[];0;0;0;[];[];0;0;0;0;[];[];0;1;0;0.0;0.0;0;0;0;0.0;0.0;[];0.0;0;;78;0;;0.0;-10.3120560646;0.0;0.0;0;[7];[]
1271;410_84229;(('410_84229-1-26-1',), ());5;"The supplementary nature of tutoring is a feature in the domain of what some scholars have termed ""shadow education"".";"
";1.0;{'D': 22};{};['D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D'];[];0;0;0;[];[];0;0;0;0;[];[];0;1;0;0.0;0.0;0;0;0;0.0;0.0;[];0.0;0;;99;0;;0.0;-10.906737327575001;0.0;0.0;0;[7];[]
1272;410_84229;(('410_84229-1-26-2',), ());5;"Shadow education has been defined as ""a set of educational activities that occur out side formal schooling and are designed to enhance the student's formal school career.""";"
";1.0;{'D': 31};{};['D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D'];[];0;0;1;[1, 3, 19];[];0;0;0;0;[];[];0;1;0;0.0;0.0;0;0;0;0.0;0.0;[];0.0;0;;145;0;;0.0;-10.930353641549999;0.0;0.0;0;[10];[]
1273;410_84229;(('410_84229-1-26-3',), ());5;"The term ""shadow"" has four components to it: firstly, the existence of and need for tutoring is produced by the existence of the formal education system; secondly, the formal education system is the mainstream system and thus tutoring is its shadow; thirdly, the focus remains on mainstream education in schools; fourthly, tutoring is largely informal and unstructured as compared to formal or mainstream education.";"
";1.0;{'D': 75};{};['D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D'];[];1;0;1;[14, 20];[];0;0;0;0;[];[];0;1;0;0.0;0.0;0;0;0;0.0;0.0;[];0.0;0;;352;0;;0.0;-10.9856090546;0.0;0.0;0;[8];[]
1274;410_84229;(('410_84229-1-26-4',), ());5;As a consequence of the popularity of shadow education, private tutoring can sometimes overshadow mainstream education with more priority given to enrolling in private tutoring centers.;"
";1.0;{'D': 28};{};['D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D'];[];0;0;0;[];[];0;0;0;0;[];[];0;1;0;0.0;0.0;0;0;0;0.0;0.0;[];0.0;0;;160;0;;0.0;-11.2196071148;0.0;0.0;0;[8];[]
1275;410_84229;(('410_84229-1-26-5',), ());5;"Mark Bray claims that ""Especially near the time of major external examinations, schools in some countries may be perceived by pupils to be less able to cater for their specific needs.""";"
";1.0;{'D': 35};{};['D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D'];[];1;0;1;[14, 19];[];0;0;0;0;[];[];0;1;0;0.0;0.0;0;0;0;0.0;0.0;[];0.0;0;;154;0;;0.0;-10.0199370384;0.0;0.0;0;[9];[]
1276;410_84229;((), ('410_84229-0-0-1',));6;"
";Usually, the tutor is an older expert who teaches a younger learner.;14.0;{};{'A': 14};[];['A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A'];0;0;0;[];[];0;0;0;0;[];[];0;0;0;0.0;0.0;1;0;0;1.0;0.0;[];0.0;0;0.0;0;57;;;0.0;-10.744191646600001;;0;[];[4]
1277;410_84229;((), ('410_84229-0-0-2',));6;"
";Early examples were Socrates, who taught philosophy by holding conversations with his students, and Aristotle, who was appointed the personal tutor of Alexander the Great when the latter was a youth.;35.0;{};{'A': 35};[];['A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A'];-1;0;-1;[];[];0;0;0;0;[];[];0;0;0;0.0;0.0;1;0;0;1.0;0.0;[];0.0;0;0.0;0;169;;;0.0;-10.781742095950001;;0;[];[8]
1278;410_84229;((), ('410_84229-0-2-0',));6;"
";The idea is that a tutor teaches, or 'moulds' the student as a whole.;18.0;{};{'A': 18};[];['A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A'];0;0;0;[];[];0;0;0;0;[];[];0;0;0;0.0;0.0;1;0;0;1.0;0.0;[];0.0;0;0.0;0;56;;;0.0;-8.0165473223;;0;[];[6]
1279;410_84229;((), ('410_84229-0-2-1',));6;"
";However, there is an obvious difference between the tutor's need for topical knowledge and his or her need for 'people skills'.;26.0;{};{'A': 26};[];['A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A'];-1;0;0;[];[];0;0;0;0;[];[];0;0;0;0.0;0.0;1;0;0;1.0;0.0;[];0.0;0;0.0;0;107;;;0.0;-8.574104070699999;;0;[];[7]
1280;410_84229;((), ('410_84229-0-2-2',));6;"
";The system operated at the older colleges of Oxford University recognises this by appointing two tutors to a student: a subject-matter tutor and a moral tutor.;30.0;{};{'A': 30};[];['A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A'];0;0;0;[];[];0;0;0;0;[];[];0;0;0;0.0;0.0;1;0;0;1.0;0.0;[];0.0;0;0.0;0;134;;;0.0;-11.840488433874999;;0;[];[6]
1281;410_84229;((), ('410_84229-0-2-3',));6;"
";The latter helps the student with problems of a personal nature.;12.0;{};{'A': 12};[];['A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A'];0;0;0;[];[];0;0;0;0;[];[];0;0;0;0.0;0.0;1;0;0;1.0;0.0;[];0.0;0;0.0;0;54;;;0.0;-9.439430952075;;0;[];[5]
1282;410_84229;((), ('410_84229-0-3-0',));6;"
";Education by a tutor is often thought to be an ideal kind of education, because the tutor can adjust the learning to suit one student.;27.0;{};{'A': 27};[];['A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A'];0;0;-1;[];[];0;0;0;0;[];[];0;0;0;0.0;0.0;1;0;0;1.0;0.0;[];0.0;0;0.0;0;110;;;0.0;-9.792645454399999;;0;[];[4]
1283;410_84229;((), ('410_84229-0-3-1',));6;"
";However, the word is often misused.;8.0;{};{'A': 8};[];['A', 'A', 'A', 'A', 'A', 'A', 'A', 'A'];0;0;-1;[];[];0;0;0;0;[];[];0;0;0;0.0;0.0;1;0;0;1.0;0.0;[];0.0;0;0.0;0;30;;;0.0;-8.71243071555;;0;[];[2]
1284;410_84229;((), ('410_84229-0-3-2',));6;"
";If students are taught in groups larger than three or four, then much that makes a tutorial special is lacking.;22.0;{};{'A': 22};[];['A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A'];0;0;-1;[];[];0;0;0;0;[];[];0;0;0;0.0;0.0;1;0;0;1.0;0.0;[];0.0;0;0.0;0;92;;;0.0;-9.756767988224999;;0;[];[7]
1285;410_84229;((), ('410_84229-0-4-0',));6;"
";High achievers in fields like music, mathematics and chess may be tutored when regular methods do not meet their needs.;22.0;{};{'A': 22};[];['A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A'];-1;0;-1;[];[];0;0;0;0;[];[];0;0;0;0.0;0.0;1;0;0;1.0;0.0;[];0.0;0;0.0;0;100;;;0.0;-10.761099576925;;0;[];[7]
1286;410_84229;((), ('410_84229-0-5-0',));6;"
";There are parallels in other walks of life.;9.0;{};{'A': 9};[];['A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A'];0;0;0;[];[];0;0;0;0;[];[];0;0;0;0.0;0.0;1;0;0;1.0;0.0;[];0.0;0;0.0;0;36;;;0.0;-7.5742006302;;0;[];[5]
1287;410_84229;((), ('410_84229-0-5-1',));6;"
";Sports people have coaches, and the job of a coach is very similar to that of a tutor.;20.0;{};{'A': 20};[];['A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A'];0;0;0;[];[];0;0;0;0;[];[];0;0;0;0.0;0.0;1;0;0;1.0;0.0;[];0.0;0;0.0;0;69;;;0.0;-8.215072870275;;0;[];[7]
1288;410_84229;((), ('410_84229-0-5-2',));6;"
";A guru might be regarded as a kind of tutor.;11.0;{};{'A': 11};[];['A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A'];0;0;-1;[];[];0;0;0;0;[];[];0;0;0;0.0;0.0;1;0;0;1.0;0.0;[];0.0;0;0.0;0;35;;;0.0;-10.02512550355;;0;[];[4]
1289;410_84229;((), ('410_84229-0-5-4',));6;"
";Parents with children do much that a tutor does.;10.0;{};{'A': 10};[];['A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A'];0;0;0;[];[];0;0;0;0;[];[];0;0;0;0.0;0.0;1;0;0;1.0;0.0;[];0.0;0;0.0;0;40;;;0.0;-8.426212072325;;0;[];[4]
1290;410_84229;((), ('410_84229-0-6-0',));6;"
";In British, Australian, New Zealand, and some Canadian universities, a tutor is often but not always a postgraduate student or a lecturer who conducts a seminar for undergraduate students.;34.0;{};{'A': 34};[];['A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A'];0;0;0;[];[];0;0;0;0;[];[];0;0;0;0.0;0.0;1;0;0;1.0;0.0;[];0.0;0;0.0;0;160;;;0.0;-11.028946399725;;0;[];[7]
1291;410_84229;((), ('410_84229-0-6-1',));6;"
";These seminars are often known as a tutorial.;9.0;{};{'A': 9};[];['A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A'];0;0;-1;[];[];0;0;0;0;[];[];0;0;0;0.0;0.0;1;0;0;1.0;0.0;[];0.0;0;0.0;0;38;;;0.0;-9.2429094315;;0;[];[3]
1292;410_84229;((), ('410_84229-0-6-2',));6;"
";In the United States and the rest of Canada, a tutor is known as a teaching assistant.;19.0;{};{'A': 19};[];['A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A'];0;0;-1;[];[];0;0;0;0;[];[];0;0;0;0.0;0.0;1;0;0;1.0;0.0;[];0.0;0;0.0;0;70;;;0.0;-9.95327806475;;0;[];[5]
1293;410_84229;((), ('410_84229-0-8-1',));6;"
";When peer tutors are trained how to tutor correctly, peer tutoring is both cost effective and academically effective.;20.0;{};{'A': 20};[];['A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A'];0;0;-1;[];[];0;0;0;0;[];[];0;0;0;0.0;0.0;1;0;0;1.0;0.0;[];0.0;0;0.0;0;100;;;0.0;-11.7923440933;;0;[];[3]
1294;411_373250;(('411_373250-1-0-0',), ('411_373250-0-0-1',));1;The genus Helichrysum consists of an estimated 600 species of flowering plants in the sunflower family (Asteraceae).;It has about 600 species in the sunflower family (Asteraceae).;0.5;{'D': 10, 'C': 10};{'A': 3, 'C': 10};['D', 'D', 'D', 'D', 'D', 'D', 'D', 'C', 'C', 'D', 'D', 'D', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C'];['A', 'A', 'A', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C'];-1;0;0;[];[];2;0;0;0;[6, 7];[];1;0;0;0.5;1.5384615384615385;1;0;1;0.23076923076923078;0.0;[];0.0;0;1.8867924528301887;100;53;60.0;0.8317690640153611;-12.648615598674999;-10.5207271576;2.0;1;[8];[4]
1295;411_373250;(('411_373250-1-0-1',), ());5;"The type species is ""Helichrysum orientale"".";"
";1.0;{'D': 9};{};['D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D'];[];0;0;0;[];[];0;0;0;0;[];[];0;1;0;0.0;0.0;0;0;0;0.0;0.0;[];0.0;0;;39;0;;0.0;-10.5207271576;0.0;0.0;0;[2];[]
1296;411_373250;(('411_373250-1-0-2',), ('411_373250-0-0-2',));1;The name is derived from the Greek words ( , to turn around) and ( , gold).;"The name Helichrysum comes from two Greek words: ""helisso"" means to turn around and ""chrysos"" means gold.";0.7;{'C': 9, 'D': 10, 'R': 1};{'C': 10, 'A': 13};['C', 'C', 'D', 'D', 'R', 'D', 'C', 'C', 'D', 'D', 'C', 'C', 'C', 'D', 'D', 'D', 'D', 'C', 'D', 'C'];['C', 'C', 'A', 'A', 'C', 'A', 'C', 'C', 'A', 'A', 'A', 'A', 'A', 'C', 'C', 'C', 'A', 'A', 'A', 'A', 'A', 'C', 'C'];0;0;1;[1, 2];[];4;0;0;0;[1, 3, 7, 11];[];1;0;0;0.45;0.8695652173913043;1;0;0;0.5217391304347826;0.0;[];;0;0.6629213483146067;59;89;47.0;1.0574548828091261;-8.31021261215;-8.787674903900001;0.6;1;[3];[5]
1297;411_373250;(('411_373250-1-1-0',), ('411_373250-0-1-0',));1;It occurs in Africa (with 244 species in South Africa), Madagascar, Australasia and Eurasia.;It grows in Africa, Madagascar, Australasia and Eurasia.;0.4736842105263158;{'R': 2, 'C': 9, 'D': 8};{'C': 11};['R', 'R', 'C', 'C', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'C', 'C', 'C', 'C', 'C', 'C', 'C'];['C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C'];0;0;0;[];[];1;0;0;0;[1];[];1;0;0;0.5263157894736842;1.7272727272727273;0;0;0;0.0;0.0;[,];0.0;0;1.6122448979591837;79;49;38.0;1.1455444084088433;-11.230383873000001;-12.86490345;1.0;1;[5];[5]
1298;411_373250;(('411_373250-1-1-1',), ());5;The plants may be annuals, herbaceous perennials or shrubs, growing to a height of 60 – .;"
";1.0;{'D': 19};{};['D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D'];[];0;0;0;[];[];0;0;0;0;[];[];0;1;0;0.0;0.0;0;0;0;0.0;0.0;[];0.0;0;;73;0;;0.0;-10.82358789445;0.0;0.0;0;[5];[]
1299;411_373250;(('411_373250-1-1-2',), ());5;"The genus was a wastebasket taxon, and many of its members have been reclassified in smaller genera, most notably the Everlastings, now in the genus ""Xerochrysum"".";"
";1.0;{'D': 32};{};['D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D'];[];1;0;1;[8, 13];[];0;0;0;0;[];[];0;1;0;0.0;0.0;0;0;0;0.0;0.0;[];0.0;0;;138;0;;0.0;-13.0858500004;0.0;0.0;0;[7];[]
1300;411_373250;(('411_373250-1-2-0',), ());5;Their leaves are oblong to lanceolate.;"
";1.0;{'D': 7};{};['D', 'D', 'D', 'D', 'D', 'D', 'D'];[];1;0;0;[];[];0;0;0;0;[];[];0;1;0;0.0;0.0;0;0;0;0.0;0.0;[];0.0;0;;33;0;;0.0;-13.0842075348;0.0;0.0;0;[3];[]
1301;411_373250;(('411_373250-1-2-1',), ());5;They are flat and pubescent on both sides.;"
";1.0;{'D': 9};{};['D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D'];[];1;0;0;[];[];0;0;0;0;[];[];0;1;0;0.0;0.0;0;0;0;0.0;0.0;[];0.0;0;;35;0;;0.0;-10.1315202713;0.0;0.0;0;[4];[]
1302;411_373250;(('411_373250-1-2-2',), ());5;The bristles of the pappus are scabrous, barbellate, or plumose.;"
";1.0;{'D': 13};{};['D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D'];[];0;0;0;[];[];0;0;0;0;[];[];0;1;0;0.0;0.0;0;0;0;0.0;0.0;[];0.0;0;;55;0;;0.0;-19.5020294189;0.0;0.0;0;[4];[]
1303;411_373250;(('411_373250-1-3-0',), ());5;"The receptacle (""base of the flower head"") is often smooth, with a fringed margin, or honey-combed, and resemble daisies.";"
";1.0;{'D': 29};{};['D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D'];[];0;0;0;[];[];0;0;0;0;[];[];0;1;0;0.0;0.0;0;0;0;0.0;0.0;[];0.0;0;;103;0;;0.0;-11.4109334946;0.0;0.0;0;[5];[]
1304;411_373250;(('411_373250-1-3-1',), ());5;They may be in almost all colors, except blue.;"
";1.0;{'D': 11};{};['D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D'];[];1;0;0;[];[];0;0;0;0;[];[];0;1;0;0.0;0.0;0;0;0;0.0;0.0;[];0.0;0;;38;0;;0.0;-8.70834445955;0.0;0.0;0;[4];[]
