;doc_title;alignment;entry_type_num;reg_sent;sim_sent;ter;reg_label_count;sim_label_count;reg_labels;sim_labels;pov_change;verb_tense_change;passive_active_sub;reg_prox_used;sim_prox_used;simple_synonym;word2phrase;phrase2word;phrase2phrase;source_used;target_used;deleting_info;removal;summarization;percent_deleted_unused;token_length_ratio;is_adding;examples;explanations;percent_added_unused;pron_explicitation;number_moved_words_ooo;num_svo_ooo;sentence_split;nbchars_ratio;reg_nbchars;sim_nbchars;levsim;wordrank_ratio;reg_wordrank;sim_wordrank;deptree_depth_ratio;deptree_type;reg_depth;sim_depth
1363;364_84548;(('364_84548-1-9-0',), ());5;The median income for a household in the village was $40,125, and the median income for a family was $54,821.;"
";1.0;{'D': 24};{};['D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D'];[];0;0;0;[];[];0;0;0;0;[];[];0;1;0;0.0;0.0;0;0;0;0.0;0.0;[];0.0;0;;90;0;;0.0;-10.356047630275;0.0;0.0;0;[6];[]
1364;364_84548;(('364_84548-1-9-1',), ());5;Males had a median income of $37,132 versus $24,375 for females.;"
";1.0;{'D': 14};{};['D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D'];[];0;0;0;[];[];0;0;0;0;[];[];0;1;0;0.0;0.0;0;0;0;0.0;0.0;[];0.0;0;;54;0;;0.0;-12.266870498625;0.0;0.0;0;[5];[]
1365;364_84548;(('364_84548-1-9-2',), ());5;The per capita income for the village was $18,514.;"
";1.0;{'D': 11};{};['D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D'];[];0;0;0;[];[];0;0;0;0;[];[];0;1;0;0.0;0.0;0;0;0;0.0;0.0;[];0.0;0;;42;0;;0.0;-10.805204391450001;0.0;0.0;0;[4];[]
1366;364_84548;(('364_84548-1-9-3',), ());5;10.8% of the population and 7.7% of families were below the poverty line.;"
";1.0;{'D': 16};{};['D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D'];[];0;0;0;[];[];0;0;0;0;[];[];0;1;0;0.0;0.0;0;0;0;0.0;0.0;[];0.0;0;;61;0;;0.0;-10.051695823675;0.0;0.0;0;[4];[]
1367;364_84548;(('364_84548-1-9-4',), ());5;Out of the total people living in poverty, 13.2% are under the age of 18 and 14.2% are 65 or older.;"
";1.0;{'D': 25};{};['D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D'];[];0;0;0;[];[];0;0;0;0;[];[];0;1;0;0.0;0.0;0;0;0;0.0;0.0;[];0.0;0;;79;0;;0.0;-9.5289850235;0.0;0.0;0;[6];[]
1368;364_84548;(('364_84548-1-10-0',), ());5;Amherst is served by the School District of the Tomorrow River, which has a high school, a middle school, and a grade school, all on one K-12 campus.;"
";1.0;{'D': 33};{};['D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D'];[];0;0;1;[0, 1];[];0;0;0;0;[];[];0;1;0;0.0;0.0;0;0;0;0.0;0.0;[];0.0;0;;122;0;;0.0;-10.1092100143;0.0;0.0;0;[7];[]
1369;364_84548;(('364_84548-1-10-1',), ());5;Fire protection and ambulance service are provided by the Amherst Fire District.;"
";1.0;{'D': 13};{};['D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D'];[];0;0;1;[1, 5];[];0;0;0;0;[];[];0;1;0;0.0;0.0;0;0;0;0.0;0.0;[];0.0;0;;69;0;;0.0;-10.8678798676;0.0;0.0;0;[3];[]
1370;364_84548;(('364_84548-1-10-2',), ());5;Police protection is provided by the Portage County Sheriff's Department.;"
";1.0;{'D': 12};{};['D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D'];[];0;0;1;[1, 2];[];0;0;0;0;[];[];0;1;0;0.0;0.0;0;0;0;0.0;0.0;[];0.0;0;;64;0;;0.0;-11.97847509385;0.0;0.0;0;[5];[]
1371;364_84548;(('364_84548-1-10-3',), ());5;Other village services include a public library and the Lettie Jensen Community Center.;"
";1.0;{'D': 14};{};['D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D'];[];0;0;0;[];[];0;0;0;0;[];[];0;1;0;0.0;0.0;0;0;0;0.0;0.0;[];0.0;0;;75;0;;0.0;-11.658627033225;0.0;0.0;0;[4];[]
1372;364_84548;(('364_84548-1-10-4',), ());5;There is a riverside park downtown, along the Tomorrow River.;"
";1.0;{'D': 12};{};['D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D'];[];0;0;0;[];[];0;0;0;0;[];[];0;1;0;0.0;0.0;0;0;0;0.0;0.0;[];0.0;0;;52;0;;0.0;-11.333836078600001;0.0;0.0;0;[3];[]
1373;364_84548;(('364_84548-1-11-0',), ());5;Amherst connects to U.S. Highway 10 (US 10).;"
";1.0;{'D': 11};{};['D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D'];[];0;0;0;[];[];0;0;0;0;[];[];0;1;0;0.0;0.0;0;0;0;0.0;0.0;[];0.0;0;;37;0;;0.0;-11.5519914627;0.0;0.0;0;[4];[]
1374;364_84548;(('364_84548-1-11-1',), ());5;The Canadian National Railway main line runs through the village, on an elevated grade.;"
";1.0;{'D': 16};{};['D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D'];[];0;0;0;[];[];0;0;0;0;[];[];0;1;0;0.0;0.0;0;0;0;0.0;0.0;[];0.0;0;;74;0;;0.0;-10.65873599055;0.0;0.0;0;[3];[]
1375;364_84548;(('364_84548-1-12-0',), ());5;Amherst is home to the Amherst Telephone Company/Tomorrow Valley Communications.;"
";1.0;{'D': 13};{};['D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D'];[];0;0;0;[];[];0;0;0;0;[];[];0;1;0;0.0;0.0;0;0;0;0.0;0.0;[];0.0;0;;71;0;;0.0;-14.0397701263;0.0;0.0;0;[5];[]
1376;364_84548;(('364_84548-1-12-1',), ());5;Amherst Telephone Company was incorporated on July 3, 1903.;"
";1.0;{'D': 11};{};['D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D'];[];0;0;1;[2, 3];[];0;0;0;0;[];[];0;1;0;0.0;0.0;0;0;0;0.0;0.0;[];0.0;0;;51;0;;0.0;-14.0090045929;0.0;0.0;0;[3];[]
1377;364_84548;(('364_84548-1-12-2',), ());5;Capital to form the new company was provided by 62 area residents who pledged $25 each to buy a share of stock.;"
";1.0;{'D': 24};{};['D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D'];[];0;0;1;[0, 6];[];0;0;0;0;[];[];0;1;0;0.0;0.0;0;0;0;0.0;0.0;[];0.0;0;;90;0;;0.0;-9.773870468175;0.0;0.0;0;[7];[]
1378;364_84548;(('364_84548-1-12-3',), ());5;The company provides copper and fiber service to Amherst and the surrounding communities of Rosholt, Amherst Junction, and Polonia.;"
";1.0;{'D': 22};{};['D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D'];[];0;0;0;[];[];0;0;0;0;[];[];0;1;0;0.0;0.0;0;0;0;0.0;0.0;[];0.0;0;;113;0;;0.0;-11.933699369425;0.0;0.0;0;[7];[]
1379;364_84548;(('364_84548-1-13-0',), ());5;The Amherst Millpond is a 48-acre, hard water impoundment located in the village of Amherst.;"
";1.0;{'D': 17};{};['D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D'];[];0;0;0;[];[];0;0;0;0;[];[];0;1;0;0.0;0.0;0;0;0;0.0;0.0;[];0.0;0;;78;0;;0.0;-12.75209474565;0.0;0.0;0;[6];[]
1380;364_84548;(('364_84548-1-13-1',), ());5;The mill pond was created by a dam on the Tomorrow River and was once used for power to the local feed mil.;"
";1.0;{'D': 24};{};['D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D'];[];0;0;1;[2, 3, 13];[];0;0;0;0;[];[];0;1;0;0.0;0.0;0;0;0;0.0;0.0;[];0.0;0;;85;0;;0.0;-10.709799051249998;0.0;0.0;0;[5];[]
1381;364_84548;(('364_84548-1-13-2',), ());5;The pond has a maximum depth of five feet and a bottom consisting of sand covered with silt.;"
";1.0;{'D': 19};{};['D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D'];[];0;0;0;[];[];0;0;0;0;[];[];0;1;0;0.0;0.0;0;0;0;0.0;0.0;[];0.0;0;;75;0;;0.0;-10.8150959015;0.0;0.0;0;[5];[]
1382;364_84548;(('364_84548-1-13-3',), ());5;"The Tomorrow River is navigable above and below the dam, and there are two public access points on the east side of the pond; the boat landing and Cate Park.";"
";1.0;{'D': 33};{};['D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D'];[];0;0;0;[];[];0;0;0;0;[];[];0;1;0;0.0;0.0;0;0;0;0.0;0.0;[];0.0;0;;128;0;;0.0;-10.7321062088;0.0;0.0;0;[7];[]
1383;364_84548;(('364_84548-1-13-4',), ());5;The pond has northern pike and panfish for fishing.;"
";1.0;{'D': 10};{};['D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D'];[];0;0;0;[];[];0;0;0;0;[];[];0;1;0;0.0;0.0;0;0;0;0.0;0.0;[];0.0;0;;43;0;;0.0;-12.3977780342;0.0;0.0;0;[4];[]
1384;364_84548;(('364_84548-1-14-0',), ());5;Fairgrounds were built in 1917.;"
";1.0;{'D': 6};{};['D', 'D', 'D', 'D', 'D', 'D'];[];0;0;1;[0, 1];[];0;0;0;0;[];[];0;1;0;0.0;0.0;0;0;0;0.0;0.0;[];0.0;0;;27;0;;0.0;-13.275058031050001;0.0;0.0;0;[2];[]
1385;364_84548;(('364_84548-1-14-1',), ());5;Amherst hosts the Portage County Fair, an Amish craft fair, and other events at the fairgrounds.;"
";1.0;{'D': 19};{};['D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D'];[];0;0;0;[];[];0;0;0;0;[];[];0;1;0;0.0;0.0;0;0;0;0.0;0.0;[];0.0;0;;81;0;;0.0;-11.9835982323;0.0;0.0;0;[6];[]
1386;364_84548;(('364_84548-1-14-2',), ());5;Stock car racing began at the fairgrounds in 2013 under the name Amherst Speedway.;"
";1.0;{'D': 15};{};['D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D'];[];0;0;0;[];[];0;0;0;0;[];[];0;1;0;0.0;0.0;0;0;0;0.0;0.0;[];0.0;0;;69;0;;0.0;-12.0601334572;0.0;0.0;0;[4];[]
1387;364_84548;((), ('364_84548-0-0-2',));6;"
";Amherst has an area of 1.2 square miles, thanks to the United States Census Bureau.;17.0;{};{'A': 17};[];['A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A'];0;0;0;[];[];0;0;0;0;[];[];0;0;0;0.0;0.0;1;0;0;1.0;0.0;[];0.0;0;0.0;0;69;;;0.0;-10.877863884;;0;[];[5]
1388;365_710448;(('365_710448-1-0-0',), ('365_710448-0-0-0', '365_710448-0-0-1'));2;Tahu Potiki (23 December 1966 – 27 August 2019) was a New Zealand Māori leader who served as chief executive of Te Rūnanga o Ngāi Tahu from 2002 to 2006.;Tahu Potiki (1965/1966 – 27 August 2019) was a New Zealand Māori leader. He was chief executive of Te Rūnanga o Ngāi Tahu from 2002 to 2006.;0.1818181818181818;{'C': 27, 'R': 1, 'D': 5};{'C': 28, 'A': 3};['C', 'C', 'C', 'R', 'D', 'D', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'D', 'D', 'D', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C'];['C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'A', 'A', 'A', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C'];-1;0;0;[];[];4;0;0;0;[16, 18, 20, 21];[];0;0;0;0.18181818181818182;1.064516129032258;0;0;1;0.0967741935483871;0.0;[Tahu];0.0;1;1.0854700854700854;127;117;22.0;1.0448620726637514;-13.4348773956;-14.037593841549999;1.3636363636363638;3;[7, 3];[4, 4, 3]
1389;365_710448;(('365_710448-1-1-0',), ('365_710448-0-0-2',));1;Potiki was born in Palmerston, and grew up in Karitane, becoming an authority on the history of his iwi, Ngāi Tahu.;Potiki was born in Palmerston, Otago.;0.72;{'C': 7, 'D': 18};{'C': 7, 'A': 1};['C', 'C', 'C', 'C', 'C', 'C', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'C'];['C', 'C', 'C', 'C', 'C', 'C', 'A', 'C'];1;0;0;[];[];4;0;0;0;[2, 7, 12, 17];[];1;0;0;0.72;3.125;0;0;0;0.0;0.0;[];0.0;0;3.0;96;32;80.0;1.567444325871593;-10.7176771164;-16.799362182625;2.6666666666666665;1;[8];[3]
1390;365_710448;(('365_710448-1-1-1',), ('365_710448-0-1-0',));1;He died in Auckland on 27 August 2019, aged 52, having been diagnosed with end-stage liver disease in 2014, and receiving a liver transplant in 2017.;Potiki died in Auckland on 27 August 2019, aged 52 from liver disease.;0.59375;{'D': 19, 'C': 13};{'A': 2, 'C': 13};['D', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'C', 'C', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'C'];['A', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'A', 'C', 'C', 'C'];1;0;1;[13];[];3;0;0;0;[16, 17, 18];[];1;0;0;0.53125;2.1333333333333333;0;0;0;0.0;1.0;[];0.0;0;2.1379310344827585;124;58;92.0;1.0388756459286475;-11.587802886975002;-12.0382862091;1.5;1;[6];[4]
1391;366_341783;(('366_341783-1-0-0',), ('366_341783-0-0-0', '366_341783-0-0-1'));2;San Juan (] ) is a province of Argentina, located in the western part of the country.;San Juan is a province of Argentina. It is in the western part of the country.;0.3;{'C': 15, 'D': 5};{'C': 15, 'A': 3};['C', 'C', 'D', 'D', 'D', 'C', 'C', 'C', 'C', 'C', 'D', 'D', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C'];['C', 'C', 'C', 'C', 'C', 'C', 'C', 'A', 'A', 'A', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C'];-1;0;0;[];[];5;0;0;0;[7, 10, 11, 14, 18];[];1;0;0;0.25;1.1111111111111112;0;0;0;0.16666666666666666;0.0;[of, the];0.0;1;1.0952380952380953;69;63;13.0;0.948739313216804;-10.7867240906;-10.233789205574999;1.75;3;[7];[3, 5]
1392;366_341783;(('366_341783-1-0-1',), ());5;Neighbouring provinces are, moving clockwise from the north, La Rioja, San Luis and Mendoza.;"
";1.0;{'D': 18};{};['D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D'];[];0;0;0;[];[];0;0;0;0;[];[];0;1;0;0.0;0.0;0;0;0;0.0;0.0;[];0.0;0;;79;0;;0.0;-13.346182823174999;0.0;0.0;0;[4];[]
1393;366_341783;(('366_341783-1-0-2',), ('366_341783-0-0-2',));1;It borders with Chile to the west.;It borders with Chile at the west.;0.125;{'C': 7, 'D': 1};{'C': 7, 'A': 1};['C', 'C', 'C', 'C', 'D', 'C', 'C', 'C'];['C', 'C', 'C', 'C', 'A', 'C', 'C', 'C'];0;0;0;[];[];0;0;0;0;[];[];0;0;0;0.0;1.0;0;0;0;0.0;0.0;[];0.0;0;1.0;28;28;2.0;1.0;-10.947723150224999;-10.947723150224999;1.0;1;[3];[3]
1394;366_341783;(('366_341783-1-1-0',), ());5;The province has an area of 89,651 km, covering a mountainous region with scarce vegetation, fertile oases and turbulent rivers.;"
";1.0;{'D': 23};{};['D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D'];[];0;0;0;[];[];0;0;0;0;[];[];0;1;0;0.0;0.0;0;0;0;0.0;0.0;[];0.0;0;;109;0;;0.0;-13.13438129425;0.0;0.0;0;[6];[]
1395;366_341783;(('366_341783-1-1-1',), ('366_341783-0-0-3',));1;Throughout the entire province there are an important number of paleontological sites.;The entire province has an important number of paleontological sites.;0.3076923076923077;{'D': 3, 'C': 10};{'C': 10, 'A': 1};['D', 'C', 'C', 'C', 'D', 'D', 'C', 'C', 'C', 'C', 'C', 'C', 'C'];['C', 'C', 'C', 'A', 'C', 'C', 'C', 'C', 'C', 'C', 'C'];0;0;0;[];[];2;0;0;0;[3, 11];[];0;0;0;0.15384615384615385;1.1818181818181819;0;0;0;0.0;;[];0.0;0;1.25;75;60;18.0;0.9267457488870701;-10.2516708374;-9.50069236755;1.0;1;[4];[4]
1396;366_341783;(('366_341783-1-2-0',), ('366_341783-0-1-0',));1;Similar to other regions in Argentina, agriculture is one of the most important economic activities, highlighting wine production and olive oil.;Agriculture is one of the most important economic activities, especially wine production and Olive oil.;0.4166666666666667;{'D': 8, 'C': 16};{'C': 16, 'A': 1};['D', 'D', 'D', 'D', 'D', 'D', 'D', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'D', 'C', 'C', 'C', 'C', 'C', 'C'];['C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'A', 'C', 'C', 'C', 'C', 'C', 'C'];0;0;0;[];[];6;0;0;0;[3, 15, 17, 18, 19, 21];[];1;0;0;0.2916666666666667;1.411764705882353;0;0;0;0.0;;[];0.0;0;1.3932584269662922;124;89;50.0;0.9242774211288772;-11.174259185825;-10.3281154633;0.8333333333333334;1;[5];[6]
1397;366_341783;(('366_341783-1-2-1',), ());5;Additionally, a variety of fruits and vegetables are produced in the fertile valleys irrigated by artificial channels in the western part, close to the Andes mountain range.;"
";1.0;{'D': 30};{};['D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D'];[];0;0;1;[3, 8];[];0;0;0;0;[];[];0;1;0;0.0;0.0;0;0;0;0.0;0.0;[];0.0;0;;147;0;;0.0;-11.425785779975001;0.0;0.0;0;[8];[]
1398;366_341783;(('366_341783-1-2-2',), ());5;This is the second province in volume of wine production at the national level and in South America, and possesses outstanding varietal wines.;"
";1.0;{'D': 25};{};['D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D'];[];0;0;0;[];[];0;0;0;0;[];[];0;1;0;0.0;0.0;0;0;0;0.0;0.0;[];0.0;0;;120;0;;0.0;-10.60896492;0.0;0.0;0;[7];[]
1399;366_341783;(('366_341783-1-2-3',), ('366_341783-0-1-1',));1;It is also an important center of mining and oil production.;It is also an important center of mining and oil production.;0.0;{'C': 12};{'C': 12};['C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C'];['C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C'];0;0;0;[];[];1;1;0;0;[9, 10];[];0;0;0;0.0;1.0;0;0;0;0.0;0.0;[];0.0;0;1.0;50;50;0.0;1.0;-9.77849793435;-9.77849793435;1.0;1;[5];[5]
1400;366_341783;(('366_341783-1-3-0',), ());5;Before the arrival of Spanish conquistadores, different tribes like Huarpes, Diaguitas, Capazanes, Olongastas and Yacampis, highly influenced by the Inca empire, inhabited the area.;"
";1.0;{'D': 31};{};['D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D'];[];0;0;0;[];[];0;0;0;0;[];[];0;1;0;0.0;0.0;0;0;0;0.0;0.0;[];0.0;0;;158;0;;0.0;-13.34365081785;0.0;0.0;0;[11];[]
1401;366_341783;(('366_341783-1-4-0',), ());5;The city of San Juan de la Frontera was founded by Juan Jufré y Montesa in 1562 and relocated 2 kilometres south in 1593 due to the frequent flooding of the San Juan River.;"
";1.0;{'D': 35};{};['D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D'];[];0;0;1;[1, 8];[];0;0;0;0;[];[];0;1;0;0.0;0.0;0;0;0;0.0;0.0;[];0.0;0;;140;0;;0.0;-13.1997404099;0.0;0.0;0;[7];[]
1402;366_341783;(('366_341783-1-5-0',), ());5;In 1776, San Juan was annexed to the Viceroyalty of the Río de la Plata, becoming one of the cities of the Province of Cuyo.;"
";1.0;{'D': 28};{};['D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D'];[];0;0;1;[4, 5];[];0;0;0;0;[];[];0;1;0;0.0;0.0;0;0;0;0.0;0.0;[];0.0;0;;101;0;;0.0;-13.413969278375;0.0;0.0;0;[8];[]
1403;366_341783;(('366_341783-1-5-1',), ());5;In the same year, the first recorded earthquake caused massive damage to the city.;"
";1.0;{'D': 16};{};['D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D'];[];0;0;0;[];[];0;0;0;0;[];[];0;1;0;0.0;0.0;0;0;0;0.0;0.0;[];0.0;0;;69;0;;0.0;-9.256618261349999;0.0;0.0;0;[4];[]
1404;366_341783;(('366_341783-1-6-0',), ());5;The father of Argentine independence, Gen. Jose de San Martin, was appointed Governor of the Province of Cuyo in 1814.;"
";1.0;{'D': 23};{};['D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D'];[];0;0;1;[1, 12];[];0;0;0;0;[];[];0;1;0;0.0;0.0;0;0;0;0.0;0.0;[];0.0;0;;99;0;;0.0;-12.829615592949999;0.0;0.0;0;[5];[]
1405;366_341783;(('366_341783-1-6-1',), ());5;From there, San Martin began his legendary crossing of the Andes, one of military history's great tactical decisions.;"
";1.0;{'D': 22};{};['D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D'];[];1;0;0;[];[];0;0;0;0;[];[];0;1;0;0.0;0.0;0;0;0;0.0;0.0;[];0.0;0;;100;0;;0.0;-10.737962722825;0.0;0.0;0;[8];[]
1406;366_341783;(('366_341783-1-6-2',), ());5;San Juan, then a small town, was a great supporter of the expedition supplying gold, men and mules.;"
";1.0;{'D': 22};{};['D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D'];[];0;0;0;[];[];0;0;0;0;[];[];0;1;0;0.0;0.0;0;0;0;0.0;0.0;[];0.0;0;;82;0;;0.0;-10.43728733065;0.0;0.0;0;[7];[]
1407;366_341783;(('366_341783-1-7-0',), ());5;In 1820, San Juan was granted autonomy from the Province of Cuyo, thereby becoming an autonomous province.;"
";1.0;{'D': 20};{};['D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D'];[];0;0;1;[4, 5];[];0;0;0;0;[];[];0;1;0;0.0;0.0;0;0;0;0.0;0.0;[];0.0;0;;90;0;;0.0;-12.961359262475;0.0;0.0;0;[5];[]
1408;366_341783;(('366_341783-1-7-1',), ());5;The remainder of Cuyo region became Mendoza Province.;"
";1.0;{'D': 9};{};['D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D'];[];0;0;0;[];[];0;0;0;0;[];[];0;1;0;0.0;0.0;0;0;0;0.0;0.0;[];0.0;0;;46;0;;0.0;-14.6268253326;0.0;0.0;0;[4];[]
1409;366_341783;(('366_341783-1-8-0',), ());5;Following an era of international isolation for Argentina, the advent of new, more liberal government in 1853 attracted a number of exiled intellectuals back into San Juan.;"
";1.0;{'D': 30};{};['D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D'];[];0;0;0;[];[];0;0;0;0;[];[];0;1;0;0.0;0.0;0;0;0;0.0;0.0;[];0.0;0;;146;0;;0.0;-12.0465788841;0.0;0.0;0;[11];[]
1410;366_341783;(('366_341783-1-8-1',), ());5;Among these, was a San Juan military officer and novelist named Domingo Sarmiento.;"
";1.0;{'D': 15};{};['D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D'];[];0;0;0;[];[];0;0;0;0;[];[];0;1;0;0.0;0.0;0;0;0;0.0;0.0;[];0.0;0;;70;0;;0.0;-13.008265018500001;0.0;0.0;0;[5];[]
1411;366_341783;(('366_341783-1-8-2',), ());5;Sarmiento was eventually elected governor in 1862, pursuing sorely needed public investments and enacting Argentina's first law mandating compulsory education (at that time about 80% of the adult population lacked any form of education).;"
";1.0;{'D': 40};{};['D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D'];[];0;0;1;[0, 1];[];0;0;0;0;[];[];0;1;0;0.0;0.0;0;0;0;0.0;0.0;[];0.0;0;;204;0;;0.0;-12.1008708477;0.0;0.0;0;[7];[]
