;Unnamed: 0;entry_type_num;PROX;REPHRASE;DEL;ADD;EXAMPLE;EXPLAIN;EXPLICIT;REORDER;SPLIT
1860;1860;5;0;0;1;0;0;0;0;0;0
1861;1861;5;0;0;1;0;0;0;0;0;0
1862;1862;5;0;0;1;0;0;0;0;0;0
1863;1863;5;0;0;1;0;0;0;0;0;0
1864;1864;5;0;0;1;0;0;0;0;0;0
1865;1865;5;0;0;1;0;0;0;0;0;0
1866;1866;5;0;0;1;0;0;0;0;0;0
1867;1867;5;0;0;1;0;0;0;0;0;0
1868;1868;5;0;0;1;0;0;0;0;0;0
1869;1869;5;0;0;1;0;0;0;0;0;0
1870;1870;5;0;0;1;0;0;0;0;0;0
1871;1871;5;0;0;1;0;0;0;0;0;0
1872;1872;5;0;0;1;0;0;0;0;0;0
1873;1873;5;0;0;1;0;0;0;0;0;0
1874;1874;5;0;0;1;0;0;0;0;0;0
1875;1875;5;0;0;1;0;0;0;0;0;0
1876;1876;5;0;0;1;0;0;0;0;0;0
1877;1877;5;0;0;1;0;0;0;0;0;0
1878;1878;5;0;0;1;0;0;0;0;0;0
1879;1879;5;0;0;1;0;0;0;0;0;0
1880;1880;5;0;0;1;0;0;0;0;0;0
1881;1881;5;0;0;1;0;0;0;0;0;0
1882;1882;5;0;0;1;0;0;0;0;0;0
1883;1883;5;0;0;1;0;0;0;0;0;0
1884;1884;5;0;0;1;0;0;0;0;0;0
1885;1885;5;0;0;1;0;0;0;0;0;0
1886;1886;5;0;0;1;0;0;0;0;0;0
1887;1887;5;0;0;1;0;0;0;0;0;0
1888;1888;5;0;0;1;0;0;0;0;0;0
1889;1889;5;0;0;1;0;0;0;0;0;0
1890;1890;5;0;0;1;0;0;0;0;0;0
1891;1891;5;0;0;1;0;0;0;0;0;0
1892;1892;5;0;0;1;0;0;0;0;0;0
1893;1893;5;0;0;1;0;0;0;0;0;0
1894;1894;5;0;0;1;0;0;0;0;0;0
1895;1895;5;0;0;1;0;0;0;0;0;0
1896;1896;5;0;0;1;0;0;0;0;0;0
1897;1897;5;0;0;1;0;0;0;0;0;0
1898;1898;5;0;0;1;0;0;0;0;0;0
1899;1899;5;0;0;1;0;0;0;0;0;0
1900;1900;5;0;0;1;0;0;0;0;0;0
1901;1901;5;0;0;1;0;0;0;0;0;0
1902;1902;5;0;0;1;0;0;0;0;0;0
1903;1903;5;0;0;1;0;0;0;0;0;0
1904;1904;5;0;0;1;0;0;0;0;0;0
1905;1905;5;0;0;1;0;0;0;0;0;0
1906;1906;5;0;0;1;0;0;0;0;0;0
1907;1907;5;0;0;1;0;0;0;0;0;0
1908;1908;5;0;0;1;0;0;0;0;0;0
1909;1909;5;0;0;1;0;0;0;0;0;0
1910;1910;5;0;0;1;0;0;0;0;0;0
1911;1911;5;0;0;1;0;0;0;0;0;0
1912;1912;5;0;0;1;0;0;0;0;0;0
1913;1913;5;0;0;1;0;0;0;0;0;0
1914;1914;5;0;0;1;0;0;0;0;0;0
1915;1915;5;0;0;1;0;0;0;0;0;0
1916;1916;5;0;0;1;0;0;0;0;0;0
1917;1917;5;0;0;1;0;0;0;0;0;0
1918;1918;5;0;0;1;0;0;0;0;0;0
1919;1919;6;0;0;0;1;0;0;0;0;0
1920;1920;6;0;0;0;1;0;0;0;0;0
1921;1921;6;0;0;0;1;0;0;0;0;0
1922;1922;6;0;0;0;1;0;0;0;0;0
1923;1923;1;0;1;0;0;0;1;0;0;0
1924;1924;4;1;1;1;0;0;0;1;0;1
1925;1925;1;0;0;0;1;0;0;0;0;0
1926;1926;5;0;0;1;0;0;0;0;0;0
1927;1927;1;1;1;1;0;0;0;1;0;0
1928;1928;5;0;0;1;0;0;0;0;0;0
1929;1929;1;1;1;1;0;0;0;0;1;0
1930;1930;5;0;0;1;0;0;0;0;0;0
1931;1931;5;0;0;1;0;0;0;0;0;0
1932;1932;5;0;0;1;0;0;0;0;0;0
1933;1933;5;0;0;1;0;0;0;0;0;0
1934;1934;5;0;0;1;0;0;0;0;0;0
1935;1935;1;0;1;1;0;0;0;0;1;0
1936;1936;5;0;0;1;0;0;0;0;0;0
1937;1937;5;0;0;1;0;0;0;0;0;0
1938;1938;5;0;0;1;0;0;0;0;0;0
1939;1939;5;0;0;1;0;0;0;0;0;0
1940;1940;5;0;0;1;0;0;0;0;0;0
1941;1941;5;0;0;1;0;0;0;0;0;0
1942;1942;5;0;0;1;0;0;0;0;0;0
1943;1943;5;0;0;1;0;0;0;0;0;0
1944;1944;5;0;0;1;0;0;0;0;0;0
1945;1945;5;0;0;1;0;0;0;0;0;0
1946;1946;5;0;0;1;0;0;0;0;0;0
1947;1947;5;0;0;1;0;0;0;0;0;0
1948;1948;5;0;0;1;0;0;0;0;0;0
1949;1949;5;0;0;1;0;0;0;0;0;0
1950;1950;5;0;0;1;0;0;0;0;0;0
1951;1951;5;0;0;1;0;0;0;0;0;0
1952;1952;5;0;0;1;0;0;0;0;0;0
1953;1953;5;0;0;1;0;0;0;0;0;0
1954;1954;5;0;0;1;0;0;0;0;0;0
1955;1955;5;0;0;1;0;0;0;0;0;0
1956;1956;5;0;0;1;0;0;0;0;0;0
1957;1957;5;0;0;1;0;0;0;0;0;0
1958;1958;5;0;0;1;0;0;0;0;0;0
1959;1959;5;0;0;1;0;0;0;0;0;0
1960;1960;5;0;0;1;0;0;0;0;0;0
1961;1961;5;0;0;1;0;0;0;0;0;0
1962;1962;5;0;0;1;0;0;0;0;0;0
1963;1963;5;0;0;1;0;0;0;0;0;0
1964;1964;5;0;0;1;0;0;0;0;0;0
1965;1965;5;0;0;1;0;0;0;0;0;0
1966;1966;5;0;0;1;0;0;0;0;0;0
1967;1967;5;0;0;1;0;0;0;0;0;0
1968;1968;5;0;0;1;0;0;0;0;0;0
1969;1969;5;0;0;1;0;0;0;0;0;0
1970;1970;1;1;1;1;0;0;0;0;1;0
1971;1971;5;0;0;1;0;0;0;0;0;0
1972;1972;5;0;0;1;0;0;0;0;0;0
1973;1973;5;0;0;1;0;0;0;0;0;0
1974;1974;5;0;0;1;0;0;0;0;0;0
1975;1975;5;0;0;1;0;0;0;0;0;0
1976;1976;5;0;0;1;0;0;0;0;0;0
1977;1977;6;0;0;0;1;0;0;0;0;0
1978;1978;6;0;0;0;1;0;0;0;0;0
1979;1979;6;0;0;0;1;0;0;0;0;0
1980;1980;6;0;0;0;1;0;0;0;0;0
1981;1981;6;0;0;0;1;0;0;0;0;0
1982;1982;6;0;0;0;1;0;1;0;0;0
1983;1983;6;0;0;0;1;0;0;0;0;0
1984;1984;3;0;1;1;0;0;0;0;0;0
1985;1985;5;0;0;1;0;0;0;0;0;0
1986;1986;1;1;1;1;0;0;0;0;1;0
1987;1987;1;1;1;1;0;0;0;0;1;0
1988;1988;5;0;0;1;0;0;0;0;0;0
1989;1989;5;0;0;1;0;0;0;0;0;0
1990;1990;5;0;0;1;0;0;0;0;0;0
1991;1991;5;0;0;1;0;0;0;0;0;0
1992;1992;5;0;0;1;0;0;0;0;0;0
1993;1993;5;0;0;1;0;0;0;0;0;0
1994;1994;5;0;0;1;0;0;0;0;0;0
1995;1995;5;0;0;1;0;0;0;0;0;0
1996;1996;5;0;0;1;0;0;0;0;0;0
1997;1997;5;0;0;1;0;0;0;0;0;0
1998;1998;5;0;0;1;0;0;0;0;0;0
1999;1999;5;0;0;1;0;0;0;0;0;0
2000;2000;5;0;0;1;0;0;0;0;0;0
2001;2001;5;0;0;1;0;0;0;0;0;0
2002;2002;5;0;0;1;0;0;0;0;0;0
2003;2003;5;0;0;1;0;0;0;0;0;0
2004;2004;5;0;0;1;0;0;0;0;0;0
2005;2005;5;0;0;1;0;0;0;0;0;0
2006;2006;5;0;0;1;0;0;0;0;0;0
2007;2007;5;0;0;1;0;0;0;0;0;0
2008;2008;5;0;0;1;0;0;0;0;0;0
2009;2009;5;0;0;1;0;0;0;0;0;0
2010;2010;5;0;0;1;0;0;0;0;0;0
2011;2011;5;0;0;1;0;0;0;0;0;0
2012;2012;5;0;0;1;0;0;0;0;0;0
2013;2013;5;0;0;1;0;0;0;0;0;0
2014;2014;5;0;0;1;0;0;0;0;0;0
2015;2015;5;0;0;1;0;0;0;0;0;0
2016;2016;5;0;0;1;0;0;0;0;0;0
2017;2017;5;0;0;1;0;0;0;0;0;0
2018;2018;5;0;0;1;0;0;0;0;0;0
2019;2019;5;0;0;1;0;0;0;0;0;0
2020;2020;5;0;0;1;0;0;0;0;0;0
2021;2021;5;0;0;1;0;0;0;0;0;0
2022;2022;5;0;0;1;0;0;0;0;0;0
2023;2023;5;0;0;1;0;0;0;0;0;0
2024;2024;5;0;0;1;0;0;0;0;0;0
2025;2025;5;0;0;1;0;0;0;0;0;0
2026;2026;5;0;0;1;0;0;0;0;0;0
2027;2027;5;0;0;1;0;0;0;0;0;0
2028;2028;5;0;0;1;0;0;0;0;0;0
2029;2029;5;0;0;1;0;0;0;0;0;0
2030;2030;5;0;0;1;0;0;0;0;0;0
2031;2031;5;0;0;1;0;0;0;0;0;0
2032;2032;5;0;0;1;0;0;0;0;0;0
2033;2033;5;0;0;1;0;0;0;0;0;0
2034;2034;5;0;0;1;0;0;0;0;0;0
2035;2035;5;0;0;1;0;0;0;0;0;0
2036;2036;5;0;0;1;0;0;0;0;0;0
2037;2037;5;0;0;1;0;0;0;0;0;0
2038;2038;5;0;0;1;0;0;0;0;0;0
2039;2039;5;0;0;1;0;0;0;0;0;0
2040;2040;1;0;1;1;0;0;0;0;0;0
2041;2041;5;0;0;1;0;0;0;0;0;0
2042;2042;5;0;0;1;0;0;0;0;0;0
2043;2043;5;0;0;1;0;0;0;0;0;0
2044;2044;5;0;0;1;0;0;0;0;0;0
2045;2045;5;0;0;1;0;0;0;0;0;0
2046;2046;5;0;0;1;0;0;0;0;0;0
2047;2047;1;0;1;1;0;0;0;0;0;0
2048;2048;5;0;0;1;0;0;0;0;0;0
2049;2049;5;0;0;1;0;0;0;0;0;0
2050;2050;5;0;0;1;0;0;0;0;0;0
2051;2051;5;0;0;1;0;0;0;0;0;0
2052;2052;5;0;0;1;0;0;0;0;0;0
2053;2053;5;0;0;1;0;0;0;0;0;0
2054;2054;5;0;0;1;0;0;0;0;0;0
2055;2055;5;0;0;1;0;0;0;0;0;0
2056;2056;5;0;0;1;0;0;0;0;0;0
2057;2057;5;0;0;1;0;0;0;0;0;0
2058;2058;5;0;0;1;0;0;0;0;0;0
2059;2059;5;0;0;1;0;0;0;0;0;0
2060;2060;5;0;0;1;0;0;0;0;0;0
2061;2061;5;0;0;1;0;0;0;0;0;0
2062;2062;5;0;0;1;0;0;0;0;0;0
2063;2063;5;0;0;1;0;0;0;0;0;0
2064;2064;5;0;0;1;0;0;0;0;0;0
2065;2065;5;0;0;1;0;0;0;0;0;0
2066;2066;5;0;0;1;0;0;0;0;0;0
2067;2067;5;0;0;1;0;0;0;0;0;0
2068;2068;5;0;0;1;0;0;0;0;0;0
2069;2069;5;0;0;1;0;0;0;0;0;0
2070;2070;5;0;0;1;0;0;0;0;0;0
2071;2071;5;0;0;1;0;0;0;0;0;0
2072;2072;5;0;0;1;0;0;0;0;0;0
2073;2073;6;0;0;0;1;0;0;0;0;0
2074;2074;1;1;1;1;0;0;0;0;1;0
2075;2075;5;0;0;1;0;0;0;0;0;0
2076;2076;1;0;1;1;0;0;0;1;1;0
2077;2077;5;0;0;1;0;0;0;0;0;0
2078;2078;5;0;0;1;0;0;0;0;0;0
2079;2079;5;0;0;1;0;0;0;0;0;0
2080;2080;5;0;0;1;0;0;0;0;0;0
2081;2081;5;0;0;1;0;0;0;0;0;0
2082;2082;5;0;0;1;0;0;0;0;0;0
2083;2083;5;0;0;1;0;0;0;0;0;0
2084;2084;5;0;0;1;0;0;0;0;0;0
2085;2085;5;0;0;1;0;0;0;0;0;0
2086;2086;5;0;0;1;0;0;0;0;0;0
2087;2087;5;0;0;1;0;0;0;0;0;0
2088;2088;5;0;0;1;0;0;0;0;0;0
2089;2089;5;0;0;1;0;0;0;0;0;0
2090;2090;5;0;0;1;0;0;0;0;0;0
2091;2091;5;0;0;1;0;0;0;0;0;0
2092;2092;5;0;0;1;0;0;0;0;0;0
2093;2093;5;0;0;1;0;0;0;0;0;0
2094;2094;5;0;0;1;0;0;0;0;0;0
2095;2095;5;0;0;1;0;0;0;0;0;0
2096;2096;5;0;0;1;0;0;0;0;0;0
2097;2097;5;0;0;1;0;0;0;0;0;0
2098;2098;5;0;0;1;0;0;0;0;0;0
2099;2099;5;0;0;1;0;0;0;0;0;0
2100;2100;5;0;0;1;0;0;0;0;0;0
2101;2101;5;0;0;1;0;0;0;0;0;0
2102;2102;5;0;0;1;0;0;0;0;0;0
2103;2103;5;0;0;1;0;0;0;0;0;0
2104;2104;5;0;0;1;0;0;0;0;0;0
2105;2105;5;0;0;1;0;0;0;0;0;0
2106;2106;5;0;0;1;0;0;0;0;0;0
2107;2107;5;0;0;1;0;0;0;0;0;0
2108;2108;5;0;0;1;0;0;0;0;0;0
2109;2109;5;0;0;1;0;0;0;0;0;0
2110;2110;5;0;0;1;0;0;0;0;0;0
2111;2111;5;0;0;1;0;0;0;0;0;0
2112;2112;5;0;0;1;0;0;0;0;0;0
2113;2113;5;0;0;1;0;0;0;0;0;0
2114;2114;5;0;0;1;0;0;0;0;0;0
2115;2115;5;0;0;1;0;0;0;0;0;0
2116;2116;5;0;0;1;0;0;0;0;0;0
2117;2117;5;0;0;1;0;0;0;0;0;0
2118;2118;5;0;0;1;0;0;0;0;0;0
2119;2119;5;0;0;1;0;0;0;0;0;0
2120;2120;5;0;0;1;0;0;0;0;0;0
2121;2121;5;0;0;1;0;0;0;0;0;0
2122;2122;5;0;0;1;0;0;0;0;0;0
2123;2123;5;0;0;1;0;0;0;0;0;0
2124;2124;5;0;0;1;0;0;0;0;0;0
2125;2125;5;0;0;1;0;0;0;0;0;0
2126;2126;5;0;0;1;0;0;0;0;0;0
2127;2127;5;0;0;1;0;0;0;0;0;0
2128;2128;5;0;0;1;0;0;0;0;0;0
2129;2129;5;0;0;1;0;0;0;0;0;0
2130;2130;5;0;0;1;0;0;0;0;0;0
2131;2131;5;0;0;1;0;0;0;0;0;0
2132;2132;5;0;0;1;0;0;0;0;0;0
2133;2133;5;0;0;1;0;0;0;0;0;0
2134;2134;5;0;0;1;0;0;0;0;0;0
2135;2135;5;0;0;1;0;0;0;0;0;0
2136;2136;5;0;0;1;0;0;0;0;0;0
2137;2137;5;0;0;1;0;0;0;0;0;0
2138;2138;5;0;0;1;0;0;0;0;0;0
2139;2139;5;0;0;1;0;0;0;0;0;0
2140;2140;5;0;0;1;0;0;0;0;0;0
2141;2141;5;0;0;1;0;0;0;0;0;0
2142;2142;5;0;0;1;0;0;0;0;0;0
2143;2143;5;0;0;1;0;0;0;0;0;0
2144;2144;5;0;0;1;0;0;0;0;0;0
2145;2145;5;0;0;1;0;0;0;0;0;0
2146;2146;5;0;0;1;0;0;0;0;0;0
2147;2147;5;0;0;1;0;0;0;0;0;0
2148;2148;5;0;0;1;0;0;0;0;0;0
2149;2149;5;0;0;1;0;0;0;0;0;0
2150;2150;5;0;0;1;0;0;0;0;0;0
2151;2151;5;0;0;1;0;0;0;0;0;0
2152;2152;5;0;0;1;0;0;0;0;0;0
2153;2153;5;0;0;1;0;0;0;0;0;0
2154;2154;5;0;0;1;0;0;0;0;0;0
2155;2155;5;0;0;1;0;0;0;0;0;0
2156;2156;5;0;0;1;0;0;0;0;0;0
2157;2157;5;0;0;1;0;0;0;0;0;0
2158;2158;5;0;0;1;0;0;0;0;0;0
2159;2159;5;0;0;1;0;0;0;0;0;0
2160;2160;5;0;0;1;0;0;0;0;0;0
2161;2161;5;0;0;1;0;0;0;0;0;0
2162;2162;5;0;0;1;0;0;0;0;0;0
2163;2163;5;0;0;1;0;0;0;0;0;0
2164;2164;6;0;0;0;1;0;0;0;0;0
2165;2165;6;0;0;0;1;0;0;0;0;0
2166;2166;4;0;1;1;0;0;0;0;1;1
2167;2167;5;0;0;1;0;0;0;0;0;0
2168;2168;5;0;0;1;0;0;0;0;0;0
2169;2169;5;0;0;1;0;0;0;0;0;0
2170;2170;5;0;0;1;0;0;0;0;0;0
2171;2171;5;0;0;1;0;0;0;0;0;0
2172;2172;5;0;0;1;0;0;0;0;0;0
2173;2173;5;0;0;1;0;0;0;0;0;0
2174;2174;5;0;0;1;0;0;0;0;0;0
2175;2175;5;0;0;1;0;0;0;0;0;0
2176;2176;5;0;0;1;0;0;0;0;0;0
2177;2177;5;0;0;1;0;0;0;0;0;0
2178;2178;5;0;0;1;0;0;0;0;0;0
2179;2179;5;0;0;1;0;0;0;0;0;0
2180;2180;5;0;0;1;0;0;0;0;0;0
2181;2181;5;0;0;1;0;0;0;0;0;0
2182;2182;5;0;0;1;0;0;0;0;0;0
2183;2183;5;0;0;1;0;0;0;0;0;0
2184;2184;5;0;0;1;0;0;0;0;0;0
2185;2185;5;0;0;1;0;0;0;0;0;0
2186;2186;5;0;0;1;0;0;0;0;0;0
2187;2187;5;0;0;1;0;0;0;0;0;0
2188;2188;5;0;0;1;0;0;0;0;0;0
2189;2189;5;0;0;1;0;0;0;0;0;0
2190;2190;5;0;0;1;0;0;0;0;0;0
2191;2191;5;0;0;1;0;0;0;0;0;0
2192;2192;5;0;0;1;0;0;0;0;0;0
2193;2193;5;0;0;1;0;0;0;0;0;0
2194;2194;5;0;0;1;0;0;0;0;0;0
2195;2195;5;0;0;1;0;0;0;0;0;0
2196;2196;5;0;0;1;0;0;0;0;0;0
2197;2197;5;0;0;1;0;0;0;0;0;0
2198;2198;5;0;0;1;0;0;0;0;0;0
2199;2199;5;0;0;1;0;0;0;0;0;0
2200;2200;5;0;0;1;0;0;0;0;0;0
2201;2201;5;0;0;1;0;0;0;0;0;0
2202;2202;5;0;0;1;0;0;0;0;0;0
2203;2203;5;0;0;1;0;0;0;0;0;0
2204;2204;5;0;0;1;0;0;0;0;0;0
2205;2205;5;0;0;1;0;0;0;0;0;0
2206;2206;5;0;0;1;0;0;0;0;0;0
2207;2207;5;0;0;1;0;0;0;0;0;0
2208;2208;5;0;0;1;0;0;0;0;0;0
2209;2209;5;0;0;1;0;0;0;0;0;0
2210;2210;5;0;0;1;0;0;0;0;0;0
2211;2211;6;0;0;0;1;0;0;0;0;0
2212;2212;6;0;0;0;1;0;0;0;0;0
2213;2213;6;0;0;0;1;0;0;0;0;0
2214;2214;6;0;0;0;1;0;0;0;0;0
2215;2215;6;0;0;0;1;0;0;0;0;0
2216;2216;6;0;0;0;1;0;0;0;0;0
2217;2217;6;0;0;0;1;0;1;0;0;0
2218;2218;6;0;0;0;1;0;0;0;0;0
2219;2219;6;0;0;0;1;0;0;0;0;0
2220;2220;6;0;0;0;1;0;0;0;0;0
2221;2221;6;0;0;0;1;0;0;0;0;0
2222;2222;6;0;0;0;1;0;0;0;0;0
2223;2223;6;0;0;0;1;0;0;0;0;0
2224;2224;6;0;0;0;1;0;1;0;0;0
2225;2225;6;0;0;0;1;0;0;0;0;0
2226;2226;6;0;0;0;1;0;0;0;0;0
2227;2227;6;0;0;0;1;0;0;0;0;0
2228;2228;6;0;0;0;1;0;0;0;0;0
2229;2229;2;0;1;0;1;0;0;0;1;1
2230;2230;5;0;0;1;0;0;0;0;0;0
2231;2231;5;0;0;1;0;0;0;0;0;0
2232;2232;5;0;0;1;0;0;0;0;0;0
2233;2233;5;0;0;1;0;0;0;0;0;0
2234;2234;5;0;0;1;0;0;0;0;0;0
2235;2235;5;0;0;1;0;0;0;0;0;0
2236;2236;5;0;0;1;0;0;0;0;0;0
2237;2237;5;0;0;1;0;0;0;0;0;0
2238;2238;5;0;0;1;0;0;0;0;0;0
2239;2239;5;0;0;1;0;0;0;0;0;0
2240;2240;5;0;0;1;0;0;0;0;0;0
2241;2241;5;0;0;1;0;0;0;0;0;0
2242;2242;5;0;0;1;0;0;0;0;0;0
2243;2243;5;0;0;1;0;0;0;0;0;0
2244;2244;5;0;0;1;0;0;0;0;0;0
2245;2245;5;0;0;1;0;0;0;0;0;0
2246;2246;5;0;0;1;0;0;0;0;0;0
2247;2247;5;0;0;1;0;0;0;0;0;0
2248;2248;5;0;0;1;0;0;0;0;0;0
2249;2249;5;0;0;1;0;0;0;0;0;0
2250;2250;5;0;0;1;0;0;0;0;0;0
2251;2251;5;0;0;1;0;0;0;0;0;0
2252;2252;5;0;0;1;0;0;0;0;0;0
2253;2253;5;0;0;1;0;0;0;0;0;0
2254;2254;5;0;0;1;0;0;0;0;0;0
2255;2255;5;0;0;1;0;0;0;0;0;0
2256;2256;5;0;0;1;0;0;0;0;0;0
2257;2257;5;0;0;1;0;0;0;0;0;0
2258;2258;6;0;0;0;1;0;0;0;0;0
2259;2259;6;0;0;0;1;0;0;0;0;0
2260;2260;6;0;0;0;1;0;0;0;0;0
2261;2261;6;0;0;0;1;0;0;0;0;0
2262;2262;6;0;0;0;1;0;0;0;0;0
2263;2263;6;0;0;0;1;0;0;0;0;0
2264;2264;6;0;0;0;1;0;0;0;0;0
2265;2265;6;0;0;0;1;0;0;0;0;0
2266;2266;2;0;1;0;1;0;0;0;1;1
2267;2267;1;1;1;1;0;0;0;1;1;0
2268;2268;2;0;1;0;1;0;0;1;1;1
2269;2269;1;0;1;0;1;0;1;0;1;0
2270;2270;5;0;0;1;0;0;0;0;0;0
2271;2271;5;0;0;1;0;0;0;0;0;0
2272;2272;5;0;0;1;0;0;0;0;0;0
2273;2273;5;0;0;1;0;0;0;0;0;0
2274;2274;5;0;0;1;0;0;0;0;0;0
2275;2275;1;0;1;1;0;0;0;0;0;0
2276;2276;1;0;1;0;1;0;0;1;1;0
2277;2277;1;0;1;0;1;0;0;0;1;0
2278;2278;1;0;1;1;0;0;0;1;1;0
2279;2279;1;0;0;0;0;0;0;0;0;0
2280;2280;5;0;0;1;0;0;0;0;0;0
2281;2281;5;0;0;1;0;0;0;0;0;0
2282;2282;5;0;0;1;0;0;0;0;0;0
2283;2283;5;0;0;1;0;0;0;0;0;0
2284;2284;1;0;1;1;0;0;0;0;0;0
2285;2285;5;0;0;1;0;0;0;0;0;0
2286;2286;5;0;0;1;0;0;0;0;0;0
2287;2287;5;0;0;1;0;0;0;0;0;0
2288;2288;5;0;0;1;0;0;0;0;0;0
2289;2289;5;0;0;1;0;0;0;0;0;0
2290;2290;5;0;0;1;0;0;0;0;0;0
2291;2291;1;0;1;1;0;0;0;0;0;0
2292;2292;1;0;1;1;0;0;0;0;1;0
2293;2293;5;0;0;1;0;0;0;0;0;0
2294;2294;2;0;1;0;1;0;0;1;1;1
2295;2295;1;0;0;0;1;0;0;0;0;0
2296;2296;1;1;1;1;0;0;0;0;1;0
2297;2297;5;0;0;1;0;0;0;0;0;0
2298;2298;1;1;1;1;0;0;0;0;0;0
2299;2299;5;0;0;1;0;0;0;0;0;0
2300;2300;5;0;0;1;0;0;0;0;0;0
2301;2301;5;0;0;1;0;0;0;0;0;0
2302;2302;2;0;1;0;1;0;0;0;1;1
2303;2303;1;0;1;0;0;0;0;0;1;0
2304;2304;5;0;0;1;0;0;0;0;0;0
2305;2305;1;0;1;1;0;0;0;0;1;0
2306;2306;5;0;0;1;0;0;0;0;0;0
2307;2307;5;0;0;1;0;0;0;0;0;0
2308;2308;5;0;0;1;0;0;0;0;0;0
2309;2309;1;0;1;1;0;0;0;0;1;0
2310;2310;1;0;1;1;0;0;0;0;1;0
2311;2311;2;0;1;0;0;0;0;1;1;1
2312;2312;2;0;1;0;0;0;0;0;1;1
2313;2313;1;0;1;1;0;0;0;0;1;0
2314;2314;1;0;1;0;1;0;0;0;0;0
2315;2315;5;0;0;1;0;0;0;0;0;0
2316;2316;5;0;0;1;0;0;0;0;0;0
2317;2317;5;0;0;1;0;0;0;0;0;0
2318;2318;5;0;0;1;0;0;0;0;0;0
2319;2319;5;0;0;1;0;0;0;0;0;0
2320;2320;1;0;1;0;0;0;0;0;0;0
2321;2321;1;1;1;0;1;0;1;0;1;0
2322;2322;1;0;1;0;0;0;0;0;0;0
2323;2323;1;1;1;1;0;0;0;0;0;0
2324;2324;5;0;0;1;0;0;0;0;0;0
2325;2325;1;0;1;0;0;0;0;0;1;0
2326;2326;2;0;1;0;1;0;0;0;1;1
2327;2327;1;1;1;1;0;0;0;0;1;0
2328;2328;5;0;0;1;0;0;0;0;0;0
2329;2329;1;0;1;0;0;0;0;0;1;0
2330;2330;5;0;0;1;0;0;0;0;0;0
2331;2331;1;0;1;0;0;0;0;0;1;0
2332;2332;5;0;0;1;0;0;0;0;0;0
2333;2333;5;0;0;1;0;0;0;0;0;0
2334;2334;5;0;0;1;0;0;0;0;0;0
2335;2335;5;0;0;1;0;0;0;0;0;0
2336;2336;5;0;0;1;0;0;0;0;0;0
2337;2337;2;0;1;0;1;0;0;0;1;1
2338;2338;1;0;1;0;0;0;0;0;1;0
2339;2339;2;0;1;1;0;0;0;1;1;1
2340;2340;1;0;1;0;0;0;0;0;1;0
2341;2341;5;0;0;1;0;0;0;0;0;0
2342;2342;5;0;0;1;0;0;0;0;0;0
2343;2343;2;0;1;0;0;0;0;0;1;1
2344;2344;2;0;1;0;0;0;0;0;0;1
2345;2345;5;0;0;1;0;0;0;0;0;0
2346;2346;1;1;1;1;0;0;0;0;1;0
2347;2347;5;0;0;1;0;0;0;0;0;0
2348;2348;5;0;0;1;0;0;0;0;0;0
2349;2349;5;0;0;1;0;0;0;0;0;0
2350;2350;5;0;0;1;0;0;0;0;0;0
2351;2351;5;0;0;1;0;0;0;0;0;0
2352;2352;5;0;0;1;0;0;0;0;0;0
2353;2353;1;0;0;1;0;0;0;0;0;0
2354;2354;1;0;1;1;0;0;0;0;1;0
2355;2355;1;0;1;0;1;0;0;0;1;0
2356;2356;5;0;0;1;0;0;0;0;0;0
2357;2357;5;0;0;1;0;0;0;0;0;0
2358;2358;1;1;1;1;0;0;0;0;1;0
2359;2359;5;0;0;1;0;0;0;0;0;0
2360;2360;5;0;0;1;0;0;0;0;0;0
2361;2361;6;0;0;0;1;0;0;0;0;0
2362;2362;6;0;0;0;1;0;0;0;0;0
2363;2363;6;0;0;0;1;0;0;0;0;0
2364;2364;6;0;0;0;1;0;0;0;0;0
2365;2365;6;0;0;0;1;0;0;0;0;0
2366;2366;6;0;0;0;1;0;0;0;0;0
2367;2367;6;0;0;0;1;0;0;0;0;0
2368;2368;6;0;0;0;1;0;0;0;0;0
2369;2369;6;0;0;0;1;0;0;0;0;0
2370;2370;6;0;0;0;1;0;0;0;0;0
2371;2371;6;0;0;0;1;0;0;0;0;0
2372;2372;6;0;0;0;1;0;0;0;0;0
2373;2373;6;0;0;0;1;0;0;0;0;0
2374;2374;6;0;0;0;1;0;0;0;0;0
2375;2375;5;0;0;1;0;0;0;0;0;0
2376;2376;5;0;0;1;0;0;0;0;0;0
2377;2377;1;0;1;1;0;0;0;0;0;0
2378;2378;5;0;0;1;0;0;0;0;0;0
2379;2379;5;0;0;1;0;0;0;0;0;0
2380;2380;1;0;1;1;0;0;0;0;0;0
2381;2381;5;0;0;1;0;0;0;0;0;0
2382;2382;5;0;0;1;0;0;0;0;0;0
2383;2383;5;0;0;1;0;0;0;0;0;0
2384;2384;5;0;0;1;0;0;0;0;0;0
2385;2385;5;0;0;1;0;0;0;0;0;0
2386;2386;5;0;0;1;0;0;0;0;0;0
2387;2387;5;0;0;1;0;0;0;0;0;0
2388;2388;5;0;0;1;0;0;0;0;0;0
2389;2389;5;0;0;1;0;0;0;0;0;0
2390;2390;5;0;0;1;0;0;0;0;0;0
2391;2391;5;0;0;1;0;0;0;0;0;0
2392;2392;5;0;0;1;0;0;0;0;0;0
2393;2393;5;0;0;1;0;0;0;0;0;0
2394;2394;5;0;0;1;0;0;0;0;0;0
